trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4285,False,"{'a': 0.002, 'e': 0.00019009245478986773}",20,5,27.47719436037224,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4286,False,"{'a': 0.002, 'e': 0.00018971264981186754}",30,20,18.041893019053997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4287,False,"{'a': 0.002, 'e': 0.0001893336036847195}",30,10,32.83652495709134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4288,False,"{'a': 0.002, 'e': 0.00018895531489223903}",20,0,30.875094536673934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4289,False,"{'a': 0.002, 'e': 0.0001885777819212697}",20,0,34.39435709113981,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4290,False,"{'a': 0.002, 'e': 0.00018820100326167984}",20,6,21.868826664351975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4291,False,"{'a': 0.002, 'e': 0.00018782497740635362}",20,11,17.403534983203972,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4292,False,"{'a': 0.002, 'e': 0.00018744970285118748}",20,7,24.446421131580042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4293,False,"{'a': 0.002, 'e': 0.00018707517809508299}",20,14,11.545521505272081,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4294,False,"{'a': 0.002, 'e': 0.00018670140163993998}",30,19,23.68321991030787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4295,False,"{'a': 0.002, 'e': 0.00018632837199065246}",20,12,16.745843898315343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4296,False,"{'a': 0.002, 'e': 0.0001859560876551017}",30,1,47.98777035547501,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
4297,False,"{'a': 0.002, 'e': 0.00018558454714414914}",20,2,25.84020916242426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4298,False,"{'a': 0.002, 'e': 0.00018521374897163294}",35,12,29.595943751750312,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
4299,False,"{'a': 0.002, 'e': 0.00018484369165435927}",20,3,27.6935481875799,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4300,False,"{'a': 0.002, 'e': 0.00018447437371209866}",25,11,29.765679372346884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4301,False,"{'a': 0.002, 'e': 0.0001841057936675792}",20,9,19.193856999690347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4302,False,"{'a': 0.002, 'e': 0.00018373795004647954}",20,0,34.3997766856952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4303,False,"{'a': 0.002, 'e': 0.00018337084137742506}",20,0,28.711610286241793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4304,False,"{'a': 0.002, 'e': 0.00018300446619198092}",20,5,25.917870681866113,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4305,False,"{'a': 0.002, 'e': 0.0001826388230246452}",20,8,18.20805164560252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4306,False,"{'a': 0.002, 'e': 0.00018227391041284545}",25,17,15.443664935981886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4307,False,"{'a': 0.002, 'e': 0.00018190972689693005}",20,4,25.055124747329472,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4308,False,"{'a': 0.002, 'e': 0.0001815462710201648}",20,7,22.946908441747063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4309,False,"{'a': 0.002, 'e': 0.00018118354132872598}",20,10,17.57883496767256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4310,False,"{'a': 0.002, 'e': 0.00018082153637169376}",20,3,24.540570252898565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4311,False,"{'a': 0.002, 'e': 0.0001804602547010481}",20,2,29.562228554267843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4312,False,"{'a': 0.002, 'e': 0.0001800996948716622}",25,17,12.281340669935627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4313,False,"{'a': 0.002, 'e': 0.0001797398554412956}",30,19,21.8355224498717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4314,False,"{'a': 0.002, 'e': 0.00017938073497059072}",25,13,21.4986988952328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4315,False,"{'a': 0.002, 'e': 0.0001790223320230646}",20,12,15.505679028510462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4316,False,"{'a': 0.002, 'e': 0.00017866464516510524}",20,10,19.746902263435462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4317,False,"{'a': 0.002, 'e': 0.0001783076729659651}",20,7,19.589313877225486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4318,False,"{'a': 0.002, 'e': 0.00017795141399775424}",30,18,22.333759546684522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4319,False,"{'a': 0.002, 'e': 0.00017759586683543664}",25,18,12.71231276595326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4320,False,"{'a': 0.002, 'e': 0.0001772410300568235}",20,14,13.804259208472885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4321,False,"{'a': 0.002, 'e': 0.0001768869022425666}",30,0,46.63842713826542,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4322,False,"{'a': 0.002, 'e': 0.0001765334819761548}",20,16,6.221549040399159,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4323,False,"{'a': 0.002, 'e': 0.000176180767843906}",25,15,20.194824915295047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4324,False,"{'a': 0.002, 'e': 0.00017582875843496348}",30,12,31.764842300434868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4325,False,"{'a': 0.002, 'e': 0.00017547745234128943}",30,16,31.495478224197377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4326,False,"{'a': 0.002, 'e': 0.00017512684815765842}",25,18,12.147093306744841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4327,False,"{'a': 0.002, 'e': 0.00017477694448165355}",25,3,35.478055660557125,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4328,False,"{'a': 0.002, 'e': 0.00017442773991365994}",30,23,12.586230282875919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4329,False,"{'a': 0.002, 'e': 0.00017407923305685826}",25,4,33.778214866773475,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4330,False,"{'a': 0.002, 'e': 0.0001737314225172212}",25,15,19.811201838966326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4331,False,"{'a': 0.002, 'e': 0.00017338430690350557}",30,16,25.865866344855654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4332,False,"{'a': 0.002, 'e': 0.0001730378848272487}",25,15,20.931413268366455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4333,False,"{'a': 0.002, 'e': 0.0001726921549027622}",20,0,34.91370764186791,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4334,False,"{'a': 0.002, 'e': 0.00017234711574712523}",20,7,19.25982509303831,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4335,False,"{'a': 0.002, 'e': 0.00017200276598018107}",20,11,15.307803816692296,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4336,False,"{'a': 0.002, 'e': 0.00017165910422453046}",20,16,6.533417111480274,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4337,False,"{'a': 0.002, 'e': 0.0001713161291055253}",20,11,17.400930932249633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4338,False,"{'a': 0.002, 'e': 0.00017097383925126532}",20,1,30.4800659347488,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4339,False,"{'a': 0.002, 'e': 0.00017063223329259}",20,0,29.42966906584999,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4340,False,"{'a': 0.002, 'e': 0.00017029130986307534}",25,18,12.768080835886519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4341,False,"{'a': 0.002, 'e': 0.0001699510675990275}",20,6,19.088186549213184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4342,False,"{'a': 0.002, 'e': 0.00016961150513947638}",20,6,27.49194229690569,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4343,False,"{'a': 0.002, 'e': 0.00016927262112617194}",25,14,19.18593067120191,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4344,False,"{'a': 0.002, 'e': 0.00016893441420357802}",35,13,40.22574326295405,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4345,False,"{'a': 0.002, 'e': 0.00016859688301886584}",20,16,7.945851977444227,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4346,False,"{'a': 0.002, 'e': 0.00016826002622191084}",30,12,30.176326977696206,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4347,False,"{'a': 0.002, 'e': 0.0001679238424652848}",20,0,30.214464450864018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4348,False,"{'a': 0.002, 'e': 0.0001675883304042525}",25,4,34.45474064839679,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4349,False,"{'a': 0.002, 'e': 0.00016725348869676556}",20,15,9.766213561434899,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4350,False,"{'a': 0.002, 'e': 0.00016691931600345611}",25,9,33.3595139479104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4351,False,"{'a': 0.002, 'e': 0.00016658581098763324}",20,6,27.524913695164354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4352,False,"{'a': 0.002, 'e': 0.00016625297231527672}",35,11,43.449493266094485,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4353,False,"{'a': 0.002, 'e': 0.00016592079865503085}",20,5,26.528020361442877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4354,False,"{'a': 0.002, 'e': 0.0001655892886782011}",25,15,21.05670291734714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4355,False,"{'a': 0.002, 'e': 0.0001652584410587466}",30,18,27.1805830063579,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4356,False,"{'a': 0.002, 'e': 0.00016492825447327666}",20,12,14.71095702315771,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4357,False,"{'a': 0.002, 'e': 0.0001645987276010448}",20,16,6.983707208614572,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4358,False,"{'a': 0.002, 'e': 0.00016426985912394251}",30,12,31.673238134896376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4359,False,"{'a': 0.002, 'e': 0.00016394164772649605}",25,11,25.219960653496532,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4360,False,"{'a': 0.002, 'e': 0.0001636140920958588}",20,14,11.590923314008885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4361,False,"{'a': 0.002, 'e': 0.00016328719092180806}",20,0,24.699220430958913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4362,False,"{'a': 0.002, 'e': 0.00016296094289673904}",25,9,28.714116979438202,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4363,False,"{'a': 0.002, 'e': 0.00016263534671565857}",25,0,28.262949384004045,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4364,False,"{'a': 0.002, 'e': 0.00016231040107618182}",25,14,18.294697632072065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4365,False,"{'a': 0.002, 'e': 0.0001619861046785261}",30,21,19.360549435433946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4366,False,"{'a': 0.002, 'e': 0.00016166245622550477}",25,17,16.75456000981513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4367,False,"{'a': 0.002, 'e': 0.0001613394544225242}",25,12,22.945162826308113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4368,False,"{'a': 0.002, 'e': 0.00016101709797757612}",25,4,33.14507929284952,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4369,False,"{'a': 0.002, 'e': 0.00016069538560123465}",20,8,15.822485584856416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4370,False,"{'a': 0.002, 'e': 0.00016037431600665012}",20,0,31.126775032581516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4371,False,"{'a': 0.002, 'e': 0.00016005388790954318}",20,16,9.155264474270362,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4372,False,"{'a': 0.002, 'e': 0.0001597341000282013}",25,7,28.323957836974134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4373,False,"{'a': 0.002, 'e': 0.00015941495108347278}",30,19,22.767821019742254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4374,False,"{'a': 0.002, 'e': 0.00015909643979876084}",25,14,18.29816220625477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4375,False,"{'a': 0.002, 'e': 0.00015877856490002055}",20,12,11.874931726214996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4376,False,"{'a': 0.002, 'e': 0.00015846132511575126}",20,0,28.30132741943237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4377,False,"{'a': 0.002, 'e': 0.0001581447191769937}",20,9,23.643911950331926,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4378,False,"{'a': 0.002, 'e': 0.00015782874581732402}",25,16,14.182965235794944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4379,False,"{'a': 0.002, 'e': 0.00015751340377284775}",30,6,40.706374450114104,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4380,False,"{'a': 0.002, 'e': 0.00015719869178219657}",20,11,16.08805661012662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4381,False,"{'a': 0.002, 'e': 0.00015688460858652242}",20,6,24.492130305105267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4382,False,"{'a': 0.002, 'e': 0.00015657115292949151}",25,10,25.56722244139772,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4383,False,"{'a': 0.002, 'e': 0.00015625832355728138}",25,14,20.99744128177371,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4384,False,"{'a': 0.002, 'e': 0.00015594611921857353}",20,15,7.1877793778488765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4385,False,"{'a': 0.002, 'e': 0.00015563453866455047}",20,6,22.280907244741567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4386,False,"{'a': 0.002, 'e': 0.00015532358064888985}",25,15,17.756914151335966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4387,False,"{'a': 0.002, 'e': 0.00015501324392775868}",20,0,27.9422857026509,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4388,False,"{'a': 0.002, 'e': 0.00015470352725980988}",20,0,29.985314371738156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4389,False,"{'a': 0.002, 'e': 0.00015439442940617669}",25,10,28.63728720343307,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4390,False,"{'a': 0.002, 'e': 0.0001540859491304667}",20,13,11.186484129542013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4391,False,"{'a': 0.002, 'e': 0.00015377808519875894}",25,11,25.515333957048234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4392,False,"{'a': 0.002, 'e': 0.00015347083637959674}",25,18,11.748319388629946,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4393,False,"{'a': 0.002, 'e': 0.00015316420144398472}",20,10,20.21033586629083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4394,False,"{'a': 0.002, 'e': 0.00015285817916538293}",25,15,17.304988629484576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4395,False,"{'a': 0.002, 'e': 0.00015255276831970134}",20,15,10.774266379688084,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4396,False,"{'a': 0.002, 'e': 0.00015224796768529644}",25,16,14.909651743371626,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4397,False,"{'a': 0.002, 'e': 0.00015194377604296557}",25,10,24.577876130717215,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4398,False,"{'a': 0.002, 'e': 0.00015164019217594118}",20,10,22.211034510790146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4399,False,"{'a': 0.002, 'e': 0.00015133721486988795}",35,23,25.229708432624157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4400,False,"{'a': 0.002, 'e': 0.0001510348429128957}",20,10,14.144796802393058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4401,False,"{'a': 0.002, 'e': 0.0001507330750954765}",25,15,18.936243246302872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4402,False,"{'a': 0.002, 'e': 0.0001504319102105589}",25,0,34.82198829061888,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4403,False,"{'a': 0.002, 'e': 0.00015013134705348249}",20,4,23.910617232877847,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4404,False,"{'a': 0.002, 'e': 0.00014983138442199444}",20,16,5.605312159179787,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4405,False,"{'a': 0.002, 'e': 0.00014953202111624413}",25,19,10.651885462006451,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4406,False,"{'a': 0.002, 'e': 0.00014923325593877739}",20,9,18.766535095063134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4407,False,"{'a': 0.002, 'e': 0.00014893508769453365}",20,0,32.15893807887349,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4408,False,"{'a': 0.002, 'e': 0.000148637515190839}",30,16,27.70365799626382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4409,False,"{'a': 0.002, 'e': 0.0001483405372374033}",25,15,18.945310993391995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4410,False,"{'a': 0.002, 'e': 0.00014804415264631462}",20,12,10.430140967054449,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4411,False,"{'a': 0.002, 'e': 0.00014774836023203364}",20,14,14.504032669529268,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4412,False,"{'a': 0.002, 'e': 0.00014745315881139058}",20,12,13.692179742178325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4413,False,"{'a': 0.002, 'e': 0.00014715854720357964}",35,4,48.909405102764985,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
